n,instance_id,base_bw,beam_width,aggregated_anchor_pct,optimal,fl_dp_obj,fl_final_obj,fl_time_dp,fl_time_ls,fl_time_total,fl_ls_iters,fl_unique_optima,success
300,9,169,177,0.05,272,272.0,272,157.875,3.234375,161.109375,7.604519774011299,90,1
300,10,169,177,0.05,272,262.0,272,124.609375,3.375,127.984375,9.141242937853107,87,1
300,11,169,177,0.05,272,254.0,272,115.390625,3.4375,118.828125,10.615819209039548,88,1
300,12,169,177,0.05,272,248.0,272,123.796875,3.453125,127.25,8.468926553672317,97,1
300,13,169,177,0.05,272,272.0,272,133.140625,3.21875,136.359375,8.158192090395481,83,1
300,14,169,177,0.05,272,250.0,272,115.78125,3.3125,119.09375,8.101694915254237,108,1
300,15,169,177,0.05,272,272.0,272,116.84375,2.859375,119.703125,7.604519774011299,87,1
300,16,169,177,0.05,272,246.0,272,114.328125,3.265625,117.59375,7.4124293785310735,99,1
300,17,169,177,0.05,272,260.0,272,121.359375,4.015625,125.375,9.757062146892656,89,1
300,18,169,177,0.05,272,272.0,272,122.9375,2.921875,125.859375,7.429378531073446,89,1
300,19,169,177,0.05,272,272.0,272,114.890625,2.84375,117.734375,7.497175141242938,90,1
300,20,169,177,0.05,272,258.0,272,114.1875,3.6875,117.875,10.305084745762713,89,1
300,21,169,177,0.05,272,248.0,272,113.9375,4.703125,118.640625,11.135593220338984,87,1
300,22,169,177,0.05,272,272.0,272,113.84375,3.078125,116.921875,8.175141242937853,89,1
300,23,169,177,0.05,272,266.0,272,114.828125,2.953125,117.78125,8.305084745762711,89,1
300,24,169,177,0.05,272,248.0,272,116.328125,2.921875,119.25,7.824858757062147,104,1
300,25,169,177,0.05,272,248.0,272,113.84375,2.890625,116.734375,7.322033898305085,102,1
300,26,169,177,0.05,272,250.0,272,113.765625,4.59375,118.359375,10.372881355932204,92,1
300,27,169,177,0.05,272,272.0,272,114.234375,3.046875,117.28125,7.8192090395480225,89,1
300,28,169,177,0.05,272,272.0,272,115.625,3.09375,118.71875,7.52542372881356,88,1
300,29,169,177,0.05,272,252.0,272,115.125,2.96875,118.09375,7.305084745762712,103,1
400,0,93,98,0.05,380,336.0,380,69.75,2.75,72.5,7.785714285714286,57,1
400,1,93,98,0.05,380,332.0,380,70.21875,2.859375,73.078125,7.336734693877551,79,1
400,2,93,98,0.05,380,358.0,380,70.515625,3.640625,74.15625,11.255102040816327,47,1
400,3,93,98,0.05,380,354.0,380,70.546875,4.109375,74.65625,12.428571428571429,45,1
400,4,93,98,0.05,380,354.0,380,70.296875,4.75,75.046875,13.142857142857142,47,1
400,5,93,98,0.05,380,380.0,380,69.40625,3.0,72.40625,8.448979591836734,50,1
400,6,93,98,0.05,380,334.0,380,69.15625,2.875,72.03125,8.36734693877551,65,1
400,7,93,98,0.05,380,344.0,380,70.640625,3.6875,74.328125,11.173469387755102,55,1
400,8,93,98,0.05,380,328.0,380,69.671875,2.8125,72.484375,8.010204081632653,62,1
400,9,93,98,0.05,380,374.0,380,69.046875,3.421875,72.46875,10.091836734693878,45,1
400,10,93,98,0.05,380,346.0,380,70.25,4.203125,74.453125,12.479591836734691,49,1
400,11,93,98,0.05,380,366.0,380,70.4375,3.953125,74.390625,9.73469387755102,46,1
400,12,93,98,0.05,380,344.0,380,72.828125,4.40625,77.234375,14.214285714285714,46,1
400,13,93,98,0.05,380,354.0,380,70.234375,4.15625,74.390625,11.73469387755102,49,1
400,14,93,98,0.05,380,336.0,380,70.40625,4.734375,75.140625,13.020408163265309,61,1
400,15,93,98,0.05,380,338.0,380,70.078125,4.078125,74.15625,10.785714285714286,52,1
400,16,93,98,0.05,380,332.0,380,70.9375,2.59375,73.53125,7.418367346938775,63,1
400,17,93,98,0.05,380,362.0,380,70.125,3.15625,73.28125,10.255102040816327,47,1
400,18,93,98,0.05,380,356.0,380,69.65625,3.421875,73.078125,10.36734693877551,47,1
400,19,93,98,0.05,380,346.0,380,70.375,4.171875,74.546875,14.091836734693878,46,1
400,20,93,98,0.05,380,334.0,380,69.921875,3.203125,73.125,8.806122448979592,60,1
400,21,93,98,0.05,380,330.0,344,69.390625,2.703125,72.09375,8.551020408163266,70,0
400,22,93,98,0.05,380,356.0,380,69.8125,3.9375,73.75,11.612244897959185,48,1
400,23,93,98,0.05,380,326.0,334,70.3125,2.59375,72.90625,7.030612244897959,68,0
400,24,93,98,0.05,380,330.0,380,70.0625,2.78125,72.84375,7.785714285714286,76,1
400,25,93,98,0.05,380,334.0,380,70.609375,3.09375,73.703125,7.581632653061225,70,1
400,26,93,98,0.05,380,356.0,380,70.71875,4.140625,74.859375,11.224489795918368,48,1
400,27,93,98,0.05,380,338.0,380,70.765625,3.078125,73.84375,7.785714285714286,76,1
400,28,93,98,0.05,380,354.0,380,71.5,4.734375,76.234375,10.612244897959185,47,1
400,29,93,98,0.05,380,358.0,380,68.390625,4.03125,72.421875,12.285714285714286,45,1
500,0,105,110,0.05,462,394.0,400,124.46875,4.6875,129.15625,8.854545454545455,84,0
500,1,105,110,0.05,462,454.0,462,124.03125,4.984375,129.015625,9.690909090909091,53,1
500,2,105,110,0.05,462,430.0,462,124.9375,6.171875,131.109375,13.063636363636364,53,1
500,3,105,110,0.05,462,404.0,462,125.796875,4.03125,129.828125,7.963636363636364,67,1
500,4,105,110,0.05,462,462.0,462,126.203125,4.359375,130.5625,8.436363636363636,56,1
500,5,105,110,0.05,462,396.0,462,125.234375,4.625,129.859375,8.9,87,1
500,6,105,110,0.05,462,398.0,462,123.65625,4.46875,128.125,8.672727272727272,88,1
500,7,105,110,0.05,462,426.0,462,124.78125,6.0625,130.84375,12.39090909090909,56,1
500,8,105,110,0.05,462,400.0,462,127.25,5.953125,133.203125,9.754545454545454,81,1
500,9,105,110,0.05,462,402.0,462,125.078125,8.9375,134.015625,18.28181818181818,56,1
500,10,105,110,0.05,462,426.0,462,125.359375,6.125,131.484375,12.663636363636364,56,1
500,11,105,110,0.05,462,448.0,462,124.40625,7.28125,131.6875,10.036363636363635,51,1
500,12,105,110,0.05,462,462.0,462,124.15625,5.03125,129.1875,9.872727272727271,55,1
500,13,105,110,0.05,462,402.0,462,123.5,4.875,128.375,7.927272727272728,77,1
500,14,105,110,0.05,462,400.0,462,124.234375,4.96875,129.203125,9.627272727272729,79,1
500,15,105,110,0.05,462,462.0,462,123.59375,5.265625,128.859375,10.063636363636364,51,1
500,16,105,110,0.05,462,450.0,462,123.34375,5.40625,128.75,10.163636363636364,54,1
500,17,105,110,0.05,462,406.0,462,126.375,6.46875,132.84375,13.7,71,1
500,18,105,110,0.05,462,402.0,462,124.90625,4.90625,129.8125,9.245454545454546,76,1
500,19,105,110,0.05,462,448.0,462,126.9375,5.640625,132.578125,9.88181818181818,53,1
500,20,105,110,0.05,462,440.0,462,123.625,7.09375,130.71875,13.027272727272727,51,1
500,21,105,110,0.05,462,402.0,462,126.28125,5.6875,131.96875,9.827272727272728,59,1
500,22,105,110,0.05,462,402.0,410,124.671875,4.25,128.921875,7.672727272727273,80,0
500,23,105,110,0.05,462,418.0,462,125.109375,6.703125,131.8125,13.590909090909092,53,1
500,24,105,110,0.05,462,394.0,462,123.953125,5.328125,129.28125,8.909090909090908,95,1
500,25,105,110,0.05,462,450.0,462,124.484375,6.15625,130.640625,10.409090909090908,54,1
500,26,105,110,0.05,462,398.0,462,126.109375,4.953125,131.0625,9.654545454545454,81,1
500,27,105,110,0.05,462,418.0,462,124.328125,8.25,132.578125,13.727272727272728,55,1
500,28,105,110,0.05,462,402.0,406,126.046875,4.765625,130.8125,8.945454545454545,93,0
500,29,105,110,0.05,462,438.0,462,125.796875,6.125,131.921875,11.236363636363636,54,1
600,0,126,132,0.05,552,528.0,552,231.515625,10.421875,241.9375,13.068181818181818,62,1
600,1,126,132,0.05,552,526.0,552,233.53125,9.828125,243.359375,13.030303030303031,66,1
600,2,126,132,0.05,552,482.0,552,232.328125,8.59375,240.921875,10.636363636363637,74,1
600,3,126,132,0.05,552,468.0,552,231.9375,8.5625,240.5,10.643939393939394,87,1
600,4,126,132,0.05,552,476.0,552,233.84375,7.921875,241.765625,9.537878787878787,88,1
600,5,126,132,0.05,552,530.0,552,230.78125,10.53125,241.3125,12.62121212121212,64,1
600,6,126,132,0.05,552,552.0,552,231.59375,7.109375,238.703125,8.757575757575758,67,1
600,7,126,132,0.05,552,522.0,552,234.828125,13.0625,247.890625,13.212121212121213,66,1
600,8,126,132,0.05,552,488.0,552,236.90625,15.0,251.90625,19.63636363636364,61,1
