n,beam_width,avg_gap (%),std_gap,success_rate (%),avg_time (s),max_gap (%)
250,2,7.80952380952381,3.4373784593369305,13.333333333333334,0.5145833333333333,12.380952380952381
250,3,6.984126984126985,3.3386201460660083,13.333333333333334,0.553125,12.380952380952381
250,5,6.063492063492062,2.9761798941610818,13.333333333333334,0.6588541666666666,9.523809523809524
250,10,5.047619047619047,3.4086724129853865,26.666666666666668,0.9604166666666667,9.523809523809524
250,25,4.3809523809523805,3.2492804017584724,33.33333333333333,2.349479166666667,8.571428571428571
250,35,4.0317460317460325,3.6197437370057486,43.333333333333336,3.609375,8.571428571428571
250,40,2.8571428571428568,3.3806170189140667,56.666666666666664,4.365104166666667,8.571428571428571
250,50,3.555555555555556,3.3889539416082584,40.0,6.044270833333333,8.571428571428571
250,60,2.6666666666666665,3.1337048074293503,56.666666666666664,7.978125,7.619047619047619
250,75,2.603174603174603,3.0706799464999994,56.666666666666664,11.490104166666667,7.619047619047619
250,85,2.4761904761904763,3.096824990033574,60.0,14.064583333333333,7.619047619047619
250,100,1.5555555555555558,2.608009447433761,70.0,18.761979166666666,7.619047619047619
250,110,1.111111111111111,2.214271491107531,76.66666666666667,21.8890625,7.619047619047619
250,125,1.2063492063492063,2.7041954843234097,83.33333333333334,27.455729166666668,7.619047619047619
250,150,1.5873015873015872,2.7419457627541823,70.0,38.25572916666667,6.666666666666667
250,175,0.8253968253968255,1.9784681207470327,80.0,50.19114583333333,6.666666666666667
250,200,0.6666666666666666,1.7239586009378365,83.33333333333334,63.77552083333333,5.714285714285714
250,225,0.5079365079365079,1.6074906541171,90.0,79.684375,6.666666666666667
250,250,1.0476190476190477,2.350278605572013,83.33333333333334,96.63645833333334,6.666666666666667
250,275,0.6984126984126984,1.7890797210927456,86.66666666666667,115.73229166666667,5.714285714285714
250,300,0.6031746031746031,1.7297946318508293,86.66666666666667,136.1671875,6.666666666666667
300,35,1.862745098039216,3.675163166220895,76.66666666666667,5.357291666666667,10.294117647058824
300,40,1.4215686274509804,3.130737716046229,80.0,6.2515625,9.558823529411764
300,60,1.5441176470588236,3.4033343274509487,80.0,11.533854166666666,10.294117647058824
300,85,1.127450980392157,2.8775804159684646,86.66666666666667,20.222395833333334,8.823529411764707
300,110,0.931372549019608,2.5110291127187643,86.66666666666667,31.0515625,9.558823529411764
300,175,0.8333333333333334,2.5167642456849877,90.0,71.13645833333334,9.558823529411764
300,225,0.29411764705882354,1.4533301059189798,93.33333333333333,113.75572916666667,8.088235294117647
300,275,0.2696078431372549,1.4518826685901849,96.66666666666667,164.8296875,8.088235294117647
400,1,9.385964912280702,6.40591158956483,30.0,1.4125,16.842105263157894
400,2,5.280701754385965,6.0826613297104135,56.666666666666664,1.625,14.210526315789474
400,3,5.736842105263157,6.236860611416767,53.333333333333336,1.7375,14.736842105263158
400,5,5.105263157894736,5.883055468341484,56.666666666666664,2.036979166666667,13.68421052631579
400,10,3.877192982456141,5.515835230380275,66.66666666666666,2.7583333333333333,13.157894736842104
400,25,2.631578947368421,4.837144674880506,76.66666666666667,6.270833333333333,12.631578947368421
400,35,2.280701754385965,4.588985434622247,80.0,9.458333333333334,12.631578947368421
400,40,1.8070175438596494,4.071574169823694,83.33333333333334,11.078645833333333,11.578947368421053
400,50,0.3859649122807018,2.078484662402791,96.66666666666667,15.533854166666666,11.578947368421053
400,60,1.087719298245614,3.2641009767179603,90.0,19.848958333333332,11.052631578947368
400,75,0.7192982456140352,2.699075910852713,93.33333333333333,39.93125,11.578947368421053
400,85,1.3157894736842104,3.3830548352734726,86.66666666666667,45.503125,11.052631578947368
400,100,0.3508771929824562,1.8895315112752646,96.66666666666667,45.44166666666667,10.526315789473685
400,110,0.7192982456140352,2.6922251635364423,93.33333333333333,53.138020833333336,11.052631578947368
400,125,0.3508771929824562,1.8895315112752646,96.66666666666667,83.75885416666667,10.526315789473685
400,150,0.0,0.0,100.0,114.36197916666667,0.0
400,175,0.3859649122807018,2.078484662402791,96.66666666666667,132.93854166666668,11.578947368421053
400,200,0.0,0.0,100.0,154.365625,0.0
400,225,0.3684210526315789,1.9840080868390277,96.66666666666667,192.05104166666666,11.052631578947368
400,250,0.3333333333333333,1.7950549357115013,96.66666666666667,259.0984375,10.0
400,275,0.6491228070175439,2.4297453910719775,93.33333333333333,293.6010416666667,10.0
400,300,0.0,0.0,100.0,345.69114583333334,0.0
500,1,12.366522366522364,5.012036552330368,13.333333333333334,2.4770833333333333,16.450216450216452
500,2,10.663780663780665,5.988525530290423,23.333333333333332,2.7973958333333333,16.017316017316016
500,3,9.292929292929294,6.127983882969617,30.0,3.0453125,15.151515151515152
500,5,5.844155844155845,6.717400330588409,56.666666666666664,3.4307291666666666,15.584415584415584
500,10,6.118326118326119,6.5707130521806265,53.333333333333336,4.51875,14.718614718614718
500,25,2.958152958152958,5.373412649852805,76.66666666666667,9.842708333333333,13.852813852813853
500,35,3.362193362193362,5.580536403755643,73.33333333333333,14.2484375,13.41991341991342
500,40,2.40981240981241,4.829228061270663,80.0,16.980208333333334,12.987012987012987
500,50,1.6305916305916308,4.162277568110011,86.66666666666667,23.134895833333335,12.554112554112555
500,60,1.5584415584415585,3.974833846966742,86.66666666666667,30.203645833333333,12.121212121212121
